#Parameters = {conPlaceY=20.9; conPlaceX=0; pinHole=2.4; Pinlength=17.9; tykSkrue=6.2; hightSkrue=8; PinInsCon=4.1; Pincon=1.2; hcon=1.7; Wcon=12.7; h=1.61; tc=0.035; Wf=2; WavelengthsNumber=2; Wavelength=2; Ls=52.3; Ws=56.5; y0=9.8; Lp=28.6; Wp=34.8}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
2.2999999523163	-1.6715994716278
2.3002998828888	-1.6777728064214
2.3006000518799	-1.6839932473993
2.3008999824524	-1.6902622378549
2.3011999130249	-1.6965769572464
2.3015000820160	-1.7029368787133
2.3018000125885	-1.7093403034627
2.3020999431610	-1.7157879169132
2.3024001121521	-1.7222790967293
2.3027000427246	-1.7288113871512
2.3029999732971	-1.7353850031045
2.3032999038696	-1.7419992668416
2.3036000728607	-1.7486539729087
2.3039000034332	-1.7553465414297
2.3041999340057	-1.7620790230946
2.3045001029968	-1.7688472663960
2.3048000335693	-1.7756535139009
2.3050999641418	-1.7824946200570
2.3053998947144	-1.7893714461079
2.3057000637054	-1.7962829971047
2.3059999942780	-1.8032284508563
2.3062999248505	-1.8102071667259
2.3066000938416	-1.8172175406695
2.3069000244141	-1.8242593479881
2.3071999549866	-1.8313329986857
2.3074998855591	-1.8384370766409
2.3078000545502	-1.8455715647248
2.3080999851227	-1.8527350467813
2.3083999156952	-1.8599265211211
2.3087000846863	-1.8671464481552
2.3090000152588	-1.8743916608952
2.3092999458313	-1.8816653908936
2.3096001148224	-1.8889640340622
2.3099000453949	-1.8962886972845
2.3101999759674	-1.9036390994226
2.3104999065399	-1.9110135851655
2.3108000755310	-1.9184118979355
2.3111000061035	-1.9258336222808
2.3113999366760	-1.9332786590775
2.3117001056671	-1.9407446851432
2.3120000362396	-1.9482342544920
2.3122999668121	-1.9557449450105
2.3125998973846	-1.9632761588789
2.3129000663757	-1.9708277009912
2.3131999969482	-1.9784002079791
2.3134999275208	-1.9859915719135
2.3138000965118	-1.9936028443151
2.3141000270844	-2.0012331551359
2.3143999576569	-2.0088808002098
2.3146998882294	-2.0165483425161
2.3150000572205	-2.0242330192154
2.3152999877930	-2.0319351314635
2.3155999183655	-2.0396546346462
2.3159000873566	-2.0473913813757
2.3162000179291	-2.0551445718562
2.3164999485016	-2.0629142681386
2.3168001174927	-2.0706989837105
2.3171000480652	-2.0785008678849
2.3173999786377	-2.0863178108257
2.3176999092102	-2.0941511817709
2.3180000782013	-2.1019996431066
2.3183000087738	-2.1098624645773
2.3185999393463	-2.1177407832402
2.3189001083374	-2.1256336568806
2.3192000389099	-2.1335414050176
2.3194999694824	-2.1414634701122
2.3197999000549	-2.1493998623540
2.3201000690460	-2.1573512839196
2.3203999996185	-2.1653175101192
2.3206999301910	-2.1732971734277
2.3210000991821	-2.1812914044213
2.3213000297546	-2.1892999326293
2.3215999603271	-2.1973220561761
2.3218998908997	-2.2053599581582
2.3222000598907	-2.2134105663951
2.3224999904633	-2.2214758426268
2.3227999210358	-2.2295559761474
2.3231000900269	-2.2376504629995
2.3234000205994	-2.2457592248384
2.3236999511719	-2.2538840541678
2.3239998817444	-2.2620219331274
2.3243000507355	-2.2701756082430
2.3245999813080	-2.2783435040472
2.3248999118805	-2.2865274949449
2.3252000808716	-2.2947266622739
2.3255000114441	-2.3029407396326
2.3257999420166	-2.3111708642992
2.3261001110077	-2.3194176653109
2.3264000415802	-2.3276803111984
2.3266999721527	-2.3359596858899
2.3269999027252	-2.3442555908524
2.3273000717163	-2.3525693121767
2.3276000022888	-2.3608994072314
2.3278999328613	-2.3692469608208
2.3282001018524	-2.3776132611233
2.3285000324249	-2.3859984371103
2.3287999629974	-2.3944011899759
2.3290998935699	-2.4028238877206
2.3294000625610	-2.4112659819235
2.3296999931335	-2.4197269226519
2.3299999237061	-2.4282077122850
2.3303000926971	-2.4367104669924
2.3306000232697	-2.4452346391489
2.3308999538422	-2.4537791014300
2.3311998844147	-2.4623455100402
2.3315000534058	-2.4709352080700
2.3317999839783	-2.4795468307494
2.3320999145508	-2.4881824212730
2.3324000835419	-2.4968428573156
2.3327000141144	-2.5055265745457
2.3329999446869	-2.5142348580279
2.3333001136780	-2.5229687385236
2.3336000442505	-2.5317291444000
2.3338999748230	-2.5405162465269
2.3341999053955	-2.5493314900809
2.3345000743866	-2.5581726457684
